Datetime,open,high,low,close
2016-04-12 12:15:00,15891.05,15906.1,15891.05,15898.9
2016-04-12 12:30:00,15902.55,15919.35,15897.8,15910.95
2016-04-12 12:45:00,15910.55,15957.0,15906.3,15925.85
2016-04-12 13:00:00,15930.9,15932.15,15906.75,15917.45
2016-04-12 13:15:00,15910.75,15922.65,15870.3,15874.45
2016-04-12 13:30:00,15885.55,15885.55,15804.1,15825.25
2016-04-12 13:45:00,15820.7,15849.3,15801.8,15843.35
2016-04-12 14:00:00,15837.0,15858.45,15828.2,15836.9
2016-04-12 14:15:00,15840.25,15888.0,15840.25,15888.0
2016-04-12 14:30:00,15886.8,15900.65,15873.3,15895.25
2016-04-12 14:45:00,15888.95,15902.95,15880.45,15894.65
2016-04-12 15:00:00,15900.0,15900.0,15867.15,15882.45
2016-04-12 15:15:00,15897.8,15898.6,15883.25,15896.85
2016-04-13 09:15:00,16149.05,16149.85,16116.9,16149.85
2016-04-13 09:30:00,16171.75,16209.05,16171.75,16195.65
2016-04-13 09:45:00,16189.05,16201.0,16181.35,16201.0
2016-04-13 10:00:00,16203.75,16224.85,16203.75,16215.35
2016-04-13 10:15:00,16212.75,16261.75,16212.75,16261.75
2016-04-13 10:30:00,16273.65,16298.35,16273.45,16288.9
2016-04-13 10:45:00,16288.75,16301.75,16274.6,16277.2
2016-04-13 11:00:00,16277.9,16284.15,16261.0,16261.9
2016-04-13 11:15:00,16252.75,16272.05,16245.75,16262.65
2016-04-13 11:30:00,16263.4,16273.4,16258.3,16270.1
2016-04-13 11:45:00,16267.3,16267.85,16259.55,16261.85
2016-04-13 12:00:00,16261.9,16261.9,16241.0,16249.35
2016-04-13 12:15:00,16247.45,16253.15,16240.9,16245.2
2016-04-13 12:30:00,16255.25,16275.75,16250.65,16275.75
2016-04-13 12:45:00,16275.5,16281.35,16268.0,16271.85
2016-04-13 13:00:00,16271.3,16289.8,16265.85,16289.8
2016-04-13 13:15:00,16295.9,16331.25,16293.25,16317.45
2016-04-13 13:30:00,16330.45,16333.25,16294.05,16311.5
2016-04-13 13:45:00,16322.95,16325.15,16296.25,16296.25
2016-04-13 14:00:00,16294.0,16303.0,16276.5,16296.3
2016-04-13 14:15:00,16291.95,16304.8,16279.0,16304.8
2016-04-13 14:30:00,16302.8,16335.35,16302.8,16335.35
2016-04-13 14:45:00,16340.2,16348.0,16308.65,16327.75
2016-04-13 15:00:00,16310.7,16317.45,16284.45,16284.95
2016-04-13 15:15:00,16286.55,16286.55,16231.45,16249.95
2016-04-18 09:15:00,16160.15,16160.15,16020.65,16087.85
2016-04-18 09:30:00,16073.75,16120.85,16073.75,16111.55
2016-04-18 09:45:00,16105.05,16125.5,16091.15,16124.9
2016-04-18 10:00:00,16127.9,16139.95,16127.9,16134.1
2016-04-18 10:15:00,16140.25,16171.4,16137.95,16160.15
2016-04-18 10:30:00,16162.05,16259.95,16161.15,16246.05
2016-04-18 10:45:00,16231.85,16237.45,16205.85,16221.65
2016-04-18 11:00:00,16233.95,16251.9,16223.65,16247.05
2016-04-18 11:15:00,16247.65,16250.1,16221.95,16225.4
2016-04-18 11:30:00,16210.85,16210.85,16173.4,16183.15
2016-04-18 11:45:00,16193.5,16216.95,16188.4,16188.4
2016-04-18 12:00:00,16184.85,16187.8,16166.55,16166.55
2016-04-18 12:15:00,16169.2,16178.45,16147.2,16160.25
2016-04-18 12:30:00,16162.7,16227.45,16151.75,16210.15
2016-04-18 12:45:00,16219.4,16223.05,16193.2,16200.65
2016-04-18 13:00:00,16201.45,16237.1,16198.95,16211.05
2016-04-18 13:15:00,16200.0,16211.35,16197.8,16203.85
2016-04-18 13:30:00,16210.0,16229.45,16204.5,16206.85
2016-04-18 13:45:00,16203.75,16211.75,16191.3,16191.3
2016-04-18 14:00:00,16200.0,16233.65,16199.1,16233.2
2016-04-18 14:15:00,16223.9,16231.6,16213.6,16213.6
2016-04-18 14:30:00,16227.65,16238.2,16214.55,16226.05
2016-04-18 14:45:00,16223.7,16223.7,16198.2,16203.8
2016-04-18 15:00:00,16212.05,16233.6,16212.05,16230.95
2016-04-18 15:15:00,16234.75,16234.75,16204.95,16204.95
2016-04-20 09:15:00,16262.15,16268.75,16229.95,16268.0
2016-04-20 09:30:00,16255.95,16312.5,16250.85,16312.5
2016-04-20 09:45:00,16311.35,16334.1,16298.05,16298.05
2016-04-20 10:00:00,16290.7,16313.8,16290.5,16291.95
2016-04-20 10:15:00,16287.4,16289.7,16265.85,16288.4
2016-04-20 10:30:00,16281.45,16287.1,16252.75,16259.25
2016-04-20 10:45:00,16251.5,16278.55,16242.05,16251.0
2016-04-20 11:00:00,16239.75,16239.75,16165.55,16195.05
2016-04-20 11:15:00,16204.3,16231.8,16185.1,16208.45
2016-04-20 11:30:00,16207.75,16236.05,16205.55,16221.2
2016-04-20 11:45:00,16208.9,16256.75,16207.5,16247.75
2016-04-20 12:00:00,16240.7,16247.15,16232.75,16247.15
2016-04-20 12:15:00,16248.35,16269.35,16248.35,16263.0
2016-04-20 12:30:00,16265.4,16275.8,16255.45,16256.2
2016-04-20 12:45:00,16244.75,16248.6,16201.15,16241.4
2016-04-20 13:00:00,16246.65,16262.8,16239.7,16247.95
2016-04-20 13:15:00,16249.75,16293.35,16245.1,16279.55
2016-04-20 13:30:00,16289.7,16320.6,16285.15,16314.45
2016-04-20 13:45:00,16313.4,16320.1,16284.2,16284.2
2016-04-20 14:00:00,16279.15,16311.0,16279.15,16310.0
2016-04-20 14:15:00,16310.55,16310.55,16262.95,16279.75
2016-04-20 14:30:00,16298.05,16333.4,16298.05,16330.75
2016-04-20 14:45:00,16327.85,16356.35,16315.35,16330.1
2016-04-20 15:00:00,16332.6,16342.05,16326.2,16339.75
2016-04-20 15:15:00,16337.15,16382.4,16336.55,16373.85
2016-04-21 09:15:00,16642.5,16706.35,16642.5,16674.1
2016-04-21 09:30:00,16678.85,16741.35,16678.85,16722.2
2016-04-21 09:45:00,16730.95,16738.9,16715.4,16722.15
2016-04-21 10:00:00,16729.85,16756.4,16729.85,16756.4
2016-04-21 10:15:00,16764.5,16764.5,16712.3,16727.4
2016-04-21 10:30:00,16726.65,16726.65,16674.05,16707.25
2016-04-21 10:45:00,16696.55,16709.2,16687.0,16691.45
2016-04-21 11:00:00,16691.95,16711.5,16681.3,16694.45
2016-04-21 11:15:00,16704.6,16721.85,16694.7,16715.75
2016-04-21 11:30:00,16717.3,16717.3,16698.6,16707.75
2016-04-21 11:45:00,16710.85,16717.85,16710.75,16717.85
2016-04-21 12:00:00,16717.25,16717.25,16698.3,16712.05
2016-04-21 12:15:00,16700.65,16709.55,16684.3,16684.3
2016-04-21 12:30:00,16695.05,16715.35,16695.05,16712.7
2016-04-21 12:45:00,16706.6,16714.3,16694.9,16712.85
2016-04-21 13:00:00,16715.5,16740.4,16715.5,16727.4
2016-04-21 13:15:00,16733.1,16743.35,16722.3,16742.9
2016-04-21 13:30:00,16739.75,16748.45,16737.35,16748.45
2016-04-21 13:45:00,16758.45,16758.45,16740.1,16749.8
2016-04-21 14:00:00,16750.6,16750.6,16693.1,16720.1
2016-04-21 14:15:00,16720.6,16748.8,16717.85,16738.85
2016-04-21 14:30:00,16726.3,16728.45,16666.25,16666.25
2016-04-21 14:45:00,16657.45,16659.8,16614.4,16641.8
2016-04-21 15:00:00,16651.25,16667.6,16640.35,16664.2
2016-04-21 15:15:00,16658.8,16658.8,16591.6,16591.6
2016-04-22 09:15:00,16572.5,16588.6,16553.6,16561.85
2016-04-22 09:30:00,16550.65,16640.6,16550.65,16634.9
2016-04-22 09:45:00,16623.55,16623.55,16594.3,16620.4
2016-04-22 10:00:00,16631.4,16643.3,16614.9,16614.9
2016-04-22 10:15:00,16609.25,16637.55,16609.25,16624.8
2016-04-22 10:30:00,16632.95,16665.6,16626.35,16650.05
2016-04-22 10:45:00,16639.2,16650.2,16631.1,16648.15
2016-04-22 11:00:00,16645.75,16649.25,16633.6,16637.15
2016-04-22 11:15:00,16632.6,16637.05,16615.1,16615.1
2016-04-22 11:30:00,16617.3,16648.3,16614.5,16640.2
2016-04-22 11:45:00,16642.5,16683.3,16642.5,16676.0
2016-04-22 12:00:00,16675.85,16708.35,16668.15,16708.35
2016-04-22 12:15:00,16697.3,16703.0,16686.5,16686.5
2016-04-22 12:30:00,16669.1,16689.65,16669.1,16681.8
2016-04-22 12:45:00,16683.15,16707.35,16683.15,16707.35
2016-04-22 13:00:00,16708.7,16747.1,16687.7,16747.1
2016-04-22 13:15:00,16738.25,16751.75,16719.35,16747.4
2016-04-22 13:30:00,16749.15,16749.15,16699.05,16728.9
2016-04-22 13:45:00,16728.55,16750.4,16724.85,16739.65
2016-04-22 14:00:00,16740.75,16740.75,16702.7,16709.8
2016-04-22 14:15:00,16697.95,16699.75,16665.95,16687.1
2016-04-22 14:30:00,16693.95,16693.95,16664.45,16674.5
2016-04-22 14:45:00,16688.6,16719.55,16687.45,16692.3
2016-04-22 15:00:00,16696.0,16709.7,16685.0,16709.55
2016-04-22 15:15:00,16710.3,16725.1,16693.6,16723.4
2016-04-25 09:15:00,16746.1,16758.1,16702.65,16754.6
2016-04-25 09:30:00,16759.55,16759.55,16678.9,16716.75
2016-04-25 09:45:00,16727.45,16738.55,16708.55,16731.95
2016-04-25 10:00:00,16733.0,16733.0,16716.9,16716.9
2016-04-25 10:15:00,16718.75,16719.55,16682.05,16688.35
2016-04-25 10:30:00,16684.85,16705.75,16679.0,16705.75
2016-04-25 10:45:00,16712.6,16716.1,16694.35,16703.65
2016-04-25 11:00:00,16708.3,16715.75,16679.8,16681.15
2016-04-25 11:15:00,16680.7,16706.95,16669.6,16669.6
2016-04-25 11:30:00,16660.35,16674.6,16647.6,16647.6
2016-04-25 11:45:00,16648.5,16661.0,16626.55,16626.55
2016-04-25 12:00:00,16643.8,16674.9,16643.8,16668.05
2016-04-25 12:15:00,16669.8,16673.9,16658.15,16666.1
2016-04-25 12:30:00,16663.35,16671.9,16661.55,16662.5
2016-04-25 12:45:00,16662.6,16662.6,16643.5,16649.9
2016-04-25 13:00:00,16657.25,16663.7,16651.15,16661.85
2016-04-25 13:15:00,16650.4,16655.4,16637.65,16640.65
2016-04-25 13:30:00,16637.6,16660.1,16626.65,16649.75
2016-04-25 13:45:00,16648.25,16658.65,16644.95,16647.5
2016-04-25 14:00:00,16645.4,16655.75,16637.05,16652.75
2016-04-25 14:15:00,16653.5,16672.15,16643.3,16648.95
2016-04-25 14:30:00,16646.6,16656.9,16608.75,16612.9
2016-04-25 14:45:00,16611.55,16649.6,16611.55,16632.65
2016-04-25 15:00:00,16631.2,16679.35,16626.85,16658.45
2016-04-25 15:15:00,16655.15,16728.0,16655.15,16728.0
2016-04-26 09:15:00,16632.5,16634.15,16586.55,16593.45
2016-04-26 09:30:00,16593.05,16609.45,16576.05,16592.1
2016-04-26 09:45:00,16588.95,16628.5,16588.95,16617.8
2016-04-26 10:00:00,16620.55,16629.25,16610.8,16615.3
2016-04-26 10:15:00,16620.45,16631.0,16619.25,16624.25
2016-04-26 10:30:00,16624.0,16630.35,16610.25,16630.35
2016-04-26 10:45:00,16642.6,16659.35,16640.7,16657.45
2016-04-26 11:00:00,16668.9,16725.5,16668.9,16717.15
2016-04-26 11:15:00,16707.8,16729.05,16684.9,16729.05
2016-04-26 11:30:00,16720.6,16732.25,16707.8,16732.25
2016-04-26 11:45:00,16740.05,16753.4,16730.6,16739.7
2016-04-26 12:00:00,16739.65,16741.5,16709.75,16735.9
2016-04-26 12:15:00,16735.0,16743.55,16725.1,16731.9
2016-04-26 12:30:00,16735.65,16868.55,16735.65,16854.3
2016-04-26 12:45:00,16849.3,16876.9,16849.3,16876.9
2016-04-26 13:00:00,16895.65,16918.75,16885.4,16885.4
2016-04-26 13:15:00,16902.35,16946.8,16902.35,16939.5
2016-04-26 13:30:00,16938.5,16951.4,16912.4,16934.2
2016-04-26 13:45:00,16919.85,16941.3,16903.25,16941.3
2016-04-26 14:00:00,16950.2,16952.4,16941.3,16945.05
2016-04-26 14:15:00,16941.65,16960.0,16940.45,16955.25
2016-04-26 14:30:00,16946.45,16946.45,16921.0,16943.6
2016-04-26 14:45:00,16941.55,16989.6,16941.55,16989.6
2016-04-26 15:00:00,16982.65,17022.4,16982.65,17008.4
2016-04-26 15:15:00,16998.3,17006.8,16975.5,16994.2
2016-04-27 09:15:00,16915.45,16988.8,16915.45,16964.15
2016-04-27 09:30:00,16972.95,16972.95,16922.9,16946.8
2016-04-27 09:45:00,16957.8,16964.1,16946.85,16949.35
2016-04-27 10:00:00,16954.25,16971.3,16954.25,16960.45
2016-04-27 10:15:00,16960.95,16976.9,16960.95,16974.25
2016-04-27 10:30:00,16977.35,16977.35,16917.75,16931.7
2016-04-27 10:45:00,16922.6,16928.95,16903.1,16914.4
2016-04-27 11:00:00,16924.2,16937.65,16915.65,16932.95
2016-04-27 11:15:00,16925.5,16938.4,16912.75,16922.45
2016-04-27 11:30:00,16925.65,16948.8,16925.65,16947.55
2016-04-27 11:45:00,16945.6,16956.85,16945.6,16950.55
2016-04-27 12:00:00,16960.6,16966.7,16953.35,16965.95
2016-04-27 12:15:00,16963.55,16973.7,16958.85,16972.6
2016-04-27 12:30:00,16972.85,16972.85,16950.15,16955.25
2016-04-27 12:45:00,16958.1,16958.1,16924.45,16929.15
2016-04-27 13:00:00,16933.05,16948.25,16931.05,16948.25
2016-04-27 13:15:00,16949.4,16967.65,16935.6,16967.55
2016-04-27 13:30:00,16963.85,16965.0,16922.55,16922.55
2016-04-27 13:45:00,16909.65,16917.4,16890.25,16914.2
2016-04-27 14:00:00,16908.1,16908.1,16866.65,16866.65
2016-04-27 14:15:00,16858.15,16881.0,16835.45,16872.85
2016-04-27 14:30:00,16882.25,16882.25,16844.9,16866.7
2016-04-27 14:45:00,16879.45,16879.6,16863.15,16863.95
2016-04-27 15:00:00,16862.15,16892.8,16862.15,16870.0
2016-04-27 15:15:00,16850.8,16878.25,16850.8,16868.05
2016-04-28 09:15:00,16856.75,16997.95,16856.75,16977.1
2016-04-28 09:30:00,16979.2,17002.8,16961.6,16992.35
2016-04-28 09:45:00,16989.0,17009.85,16985.2,16994.65
2016-04-28 10:00:00,16996.7,17017.6,16996.7,17012.2
2016-04-28 10:15:00,17011.4,17016.65,16994.5,16994.5
2016-04-28 10:30:00,16988.65,16990.65,16962.4,16962.4
2016-04-28 10:45:00,16974.75,16974.75,16923.4,16948.05
2016-04-28 11:00:00,16941.45,16941.45,16874.65,16874.65
2016-04-28 11:15:00,16891.9,16906.75,16836.4,16861.0
2016-04-28 11:30:00,16848.25,16848.25,16827.1,16835.35
2016-04-28 11:45:00,16843.2,16877.1,16843.2,16857.0
2016-04-28 12:00:00,16859.6,16867.2,16836.35,16847.95
2016-04-28 12:15:00,16843.4,16846.8,16808.45,16809.5
2016-04-28 12:30:00,16796.3,16809.65,16787.75,16802.5
2016-04-28 12:45:00,16790.15,16842.45,16777.65,16842.45
2016-04-28 13:00:00,16843.6,16848.45,16803.3,16809.25
2016-04-28 13:15:00,16814.35,16816.85,16786.15,16791.25
2016-04-28 13:30:00,16787.25,16787.25,16752.05,16776.55
2016-04-28 13:45:00,16776.85,16804.4,16776.85,16793.6
2016-04-28 14:00:00,16790.75,16800.1,16744.4,16755.15
2016-04-28 14:15:00,16763.45,16769.6,16726.9,16740.6
2016-04-28 14:30:00,16751.5,16757.95,16733.4,16735.15
2016-04-28 14:45:00,16734.55,16746.25,16727.5,16744.05
2016-04-28 15:00:00,16766.0,16766.0,16705.9,16722.8
2016-04-28 15:15:00,16705.95,16724.5,16696.75,16699.95
2016-04-29 09:15:00,16670.45,16717.75,16636.0,16653.1
2016-04-29 09:30:00,16665.65,16730.1,16665.65,16730.1
2016-04-29 09:45:00,16720.95,16781.0,16715.5,16766.95
2016-04-29 10:00:00,16756.8,16768.55,16723.55,16740.55
2016-04-29 10:15:00,16753.35,16756.0,16732.9,16742.4
2016-04-29 10:30:00,16711.95,16784.1,16698.8,16784.1
2016-04-29 10:45:00,16812.45,16818.45,16770.3,16778.1
2016-04-29 11:00:00,16785.5,16800.35,16780.35,16785.8
2016-04-29 11:15:00,16777.75,16795.6,16755.8,16755.8
2016-04-29 11:30:00,16734.45,16765.6,16727.3,16753.55
2016-04-29 11:45:00,16740.2,16780.35,16740.2,16769.95
2016-04-29 12:00:00,16764.5,16808.85,16708.15,16716.05
2016-04-29 12:15:00,16731.85,16757.15,16700.7,16721.35
2016-04-29 12:30:00,16718.25,16756.1,16696.85,16722.9
2016-04-29 12:45:00,16724.3,16744.65,16654.2,16654.2
2016-04-29 13:00:00,16621.1,16624.85,16604.4,16623.6
2016-04-29 13:15:00,16612.1,16612.1,16538.5,16589.45
2016-04-29 13:30:00,16580.55,16596.9,16555.1,16592.3
2016-04-29 13:45:00,16589.15,16601.1,16581.3,16597.8
2016-04-29 14:00:00,16600.3,16729.15,16582.6,16691.25
2016-04-29 14:15:00,16670.85,16677.5,16626.0,16656.35
2016-04-29 14:30:00,16647.15,16705.4,16647.15,16682.1
2016-04-29 14:45:00,16683.6,16733.65,16674.35,16722.8
2016-04-29 15:00:00,16728.2,16831.65,16728.2,16806.85
2016-04-29 15:15:00,16793.55,16816.95,16762.6,16766.85
2016-05-02 09:15:00,16640.15,16669.8,16624.65,16644.15
2016-05-02 09:30:00,16627.85,16630.7,16586.2,16605.95
2016-05-02 09:45:00,16609.5,16632.6,16580.8,16632.6
2016-05-02 10:00:00,16628.2,16632.3,16596.75,16630.3
2016-05-02 10:15:00,16631.85,16631.85,16598.7,16614.2
2016-05-02 10:30:00,16616.45,16649.0,16613.3,16633.0
2016-05-02 10:45:00,16632.3,16633.25,16610.15,16622.5
2016-05-02 11:00:00,16622.3,16622.3,16591.1,16597.85
2016-05-02 11:15:00,16582.55,16598.25,16553.25,16580.8
2016-05-02 11:30:00,16582.6,16593.1,16580.6,16593.1
2016-05-02 11:45:00,16598.75,16627.0,16596.25,16609.45
2016-05-02 12:00:00,16610.2,16662.85,16610.2,16621.75
2016-05-02 12:15:00,16626.0,16632.3,16600.75,16600.75
2016-05-02 12:30:00,16603.0,16626.3,16580.35,16581.65
2016-05-02 12:45:00,16580.0,16600.45,16569.0,16586.0
2016-05-02 13:00:00,16592.4,16621.15,16587.8,16593.35
2016-05-02 13:15:00,16603.7,16605.3,16586.3,16590.6
2016-05-02 13:30:00,16596.2,16622.2,16585.55,16600.75
2016-05-02 13:45:00,16604.75,16604.75,16585.6,16596.0
2016-05-02 14:00:00,16601.35,16615.25,16564.65,16575.65
2016-05-02 14:15:00,16575.7,16585.15,16528.6,16528.6
2016-05-02 14:30:00,16529.8,16572.0,16529.8,16561.7
2016-05-02 14:45:00,16571.5,16574.15,16558.65,16558.65
2016-05-02 15:00:00,16557.3,16571.55,16547.25,16551.35
2016-05-02 15:15:00,16539.4,16543.35,16524.3,16543.35
2016-05-03 09:15:00,16603.8,16709.9,16592.45,16680.95
2016-05-03 09:30:00,16685.4,16697.65,16653.1,16685.8
2016-05-03 09:45:00,16704.75,16713.8,16679.3,16713.8
2016-05-03 10:00:00,16702.25,16702.25,16660.9,16672.35
2016-05-03 10:15:00,16685.05,16701.4,16674.2,16681.5
2016-05-03 10:30:00,16677.05,16680.05,16639.65,16661.3
2016-05-03 10:45:00,16658.4,16666.05,16651.6,16663.9
2016-05-03 11:00:00,16666.95,16680.25,16660.9,16660.9
2016-05-03 11:15:00,16668.0,16685.85,16664.65,16681.25
2016-05-03 11:30:00,16668.75,16676.45,16650.9,16664.15
2016-05-03 11:45:00,16670.3,16675.85,16657.9,16657.9
2016-05-03 12:00:00,16661.15,16680.15,16661.15,16667.45
2016-05-03 12:15:00,16675.95,16675.95,16667.0,16667.0
2016-05-03 12:30:00,16659.55,16661.2,16554.8,16580.15
2016-05-03 12:45:00,16562.95,16572.25,16536.55,16538.05
2016-05-03 13:00:00,16498.85,16516.75,16456.05,16456.05
2016-05-03 13:15:00,16411.65,16439.35,16400.3,16426.95
2016-05-03 13:30:00,16413.6,16454.2,16403.2,16454.2
2016-05-03 13:45:00,16454.6,16475.9,16428.4,16471.7
2016-05-03 14:00:00,16463.95,16469.05,16427.05,16430.7
2016-05-03 14:15:00,16426.2,16445.5,16425.1,16439.9
2016-05-03 14:30:00,16434.2,16434.2,16396.9,16413.1
2016-05-03 14:45:00,16405.0,16417.05,16369.7,16376.25
2016-05-03 15:00:00,16384.7,16399.5,16362.2,16373.95
2016-05-03 15:15:00,16379.35,16416.4,16370.7,16409.9
2016-05-04 09:15:00,16324.05,16368.75,16319.05,16368.75
2016-05-04 09:30:00,16380.9,16380.9,16329.75,16342.15
2016-05-04 09:45:00,16346.25,16372.55,16343.85,16347.3
2016-05-04 10:00:00,16328.95,16381.65,16327.7,16367.65
2016-05-04 10:15:00,16360.8,16368.4,16353.2,16355.45
2016-05-04 10:30:00,16358.25,16358.25,16315.5,16340.8
2016-05-04 10:45:00,16342.2,16366.65,16341.4,16366.65
2016-05-04 11:00:00,16367.25,16369.25,16356.0,16357.4
2016-05-04 11:15:00,16359.75,16366.15,16341.55,16363.15
2016-05-04 11:30:00,16364.1,16463.6,16364.1,16440.7
2016-05-04 11:45:00,16436.6,16456.25,16420.05,16426.85
2016-05-04 12:00:00,16428.4,16428.4,16380.1,16395.5
2016-05-04 12:15:00,16395.8,16395.8,16365.65,16365.65
2016-05-04 12:30:00,16378.5,16409.8,16375.85,16401.15
2016-05-04 12:45:00,16409.8,16429.05,16390.65,16429.05
2016-05-04 13:00:00,16422.8,16422.8,16398.75,16404.35
2016-05-04 13:15:00,16409.4,16420.95,16383.95,16388.9
2016-05-04 13:30:00,16400.75,16400.75,16370.0,16370.0
2016-05-04 13:45:00,16369.15,16375.3,16356.4,16356.4
2016-05-04 14:00:00,16345.7,16346.7,16320.25,16339.1
2016-05-04 14:15:00,16344.45,16356.9,16323.45,16323.45
2016-05-04 14:30:00,16314.95,16333.05,16287.5,16298.6
2016-05-04 14:45:00,16307.1,16336.95,16298.1,16313.65
2016-05-04 15:00:00,16312.6,16312.6,16259.9,16262.4
2016-05-04 15:15:00,16254.05,16274.85,16254.05,16269.0
2016-05-05 09:15:00,16325.2,16343.5,16281.95,16314.95
2016-05-05 09:30:00,16303.55,16316.35,16282.55,16289.1
2016-05-05 09:45:00,16281.8,16287.4,16252.7,16285.2
2016-05-05 10:00:00,16278.4,16278.4,16258.55,16264.25
2016-05-05 10:15:00,16286.65,16328.15,16280.5,16310.6
2016-05-05 10:30:00,16321.1,16322.05,16307.8,16320.0
2016-05-05 10:45:00,16319.3,16319.3,16280.55,16280.55
2016-05-05 11:00:00,16281.55,16310.2,16281.55,16306.15
2016-05-05 11:15:00,16304.45,16317.5,16297.6,16297.9
2016-05-05 11:30:00,16297.55,16312.35,16297.3,16302.65
2016-05-05 11:45:00,16304.7,16339.75,16304.7,16338.6
2016-05-05 12:00:00,16335.05,16342.8,16317.8,16340.3
2016-05-05 12:15:00,16340.85,16344.5,16318.75,16320.4
2016-05-05 12:30:00,16316.4,16319.65,16269.45,16269.45
2016-05-05 12:45:00,16280.85,16291.9,16242.85,16249.5
2016-05-05 13:00:00,16256.25,16262.4,16236.1,16248.95
2016-05-05 13:15:00,16245.1,16245.1,16199.15,16206.2
2016-05-05 13:30:00,16215.25,16244.55,16215.25,16231.1
2016-05-05 13:45:00,16237.9,16308.85,16237.9,16302.05
2016-05-05 14:00:00,16310.75,16383.35,16302.55,16377.45
2016-05-05 14:15:00,16391.3,16391.3,16333.3,16334.2
2016-05-05 14:30:00,16327.65,16335.3,16307.8,16329.45
2016-05-05 14:45:00,16334.3,16340.65,16323.5,16326.25
2016-05-05 15:00:00,16302.7,16302.7,16268.7,16279.4
2016-05-05 15:15:00,16276.1,16300.05,16273.45,16299.95
2016-05-06 09:15:00,16247.8,16269.75,16198.8,16219.45
2016-05-06 09:30:00,16212.2,16251.65,16206.3,16244.05
2016-05-06 09:45:00,16248.45,16265.0,16212.8,16212.8
2016-05-06 10:00:00,16211.35,16250.7,16211.35,16237.55
2016-05-06 10:15:00,16234.4,16253.85,16229.55,16252.95
2016-05-06 10:30:00,16254.45,16280.2,16249.8,16261.7
2016-05-06 10:45:00,16260.9,16266.6,16252.75,16257.75
2016-05-06 11:00:00,16251.9,16251.9,16222.2,16222.45
2016-05-06 11:15:00,16218.5,16254.3,16218.5,16253.75
2016-05-06 11:30:00,16245.5,16263.95,16243.7,16253.1
2016-05-06 11:45:00,16245.25,16261.5,16238.2,16248.95
2016-05-06 12:00:00,16251.8,16255.35,16223.85,16238.8
2016-05-06 12:15:00,16238.5,16245.6,16230.15,16242.45
2016-05-06 12:30:00,16239.25,16255.2,16212.65,16255.2
2016-05-06 12:45:00,16257.15,16297.85,16257.15,16286.2
2016-05-06 13:00:00,16297.8,16331.6,16294.0,16323.8
2016-05-06 13:15:00,16337.9,16337.9,16265.75,16271.4
2016-05-06 13:30:00,16283.25,16320.55,16280.3,16303.45
2016-05-06 13:45:00,16304.5,16304.5,16270.6,16270.6
2016-05-06 14:00:00,16267.95,16306.4,16266.0,16302.8
2016-05-06 14:15:00,16289.65,16304.0,16276.0,16289.45
2016-05-06 14:30:00,16286.55,16311.1,16271.6,16289.0
2016-05-06 14:45:00,16292.45,16292.45,16271.35,16271.35
2016-05-06 15:00:00,16270.4,16297.9,16268.35,16297.9
2016-05-06 15:15:00,16297.5,16315.4,16294.9,16311.3
2016-05-09 09:15:00,16405.3,16435.8,16380.45,16435.8
2016-05-09 09:30:00,16477.35,16543.85,16477.35,16533.9
2016-05-09 09:45:00,16539.4,16568.7,16539.4,16561.5
2016-05-09 10:00:00,16581.55,16589.45,16561.45,16563.55
2016-05-09 10:15:00,16568.2,16569.2,16540.25,16543.2
2016-05-09 10:30:00,16543.8,16551.55,16538.5,16542.5
2016-05-09 10:45:00,16546.3,16570.95,16546.3,16563.5
2016-05-09 11:00:00,16563.45,16583.5,16563.45,16579.8
2016-05-09 11:15:00,16575.95,16575.95,16565.0,16572.1
2016-05-09 11:30:00,16572.95,16586.85,16572.95,16585.9
2016-05-09 11:45:00,16584.4,16586.8,16563.05,16563.05
2016-05-09 12:00:00,16568.3,16595.95,16565.5,16593.7
2016-05-09 12:15:00,16592.95,16604.75,16588.7,16603.55
2016-05-09 12:30:00,16589.5,16589.7,16567.8,16576.45
2016-05-09 12:45:00,16573.75,16574.55,16548.6,16558.7
2016-05-09 13:00:00,16547.7,16577.6,16541.65,16577.6
2016-05-09 13:15:00,16572.9,16578.4,16565.5,16578.4
2016-05-09 13:30:00,16585.7,16592.65,16577.2,16592.65
2016-05-09 13:45:00,16583.15,16602.75,16582.4,16595.65
2016-05-09 14:00:00,16617.4,16633.4,16617.4,16622.25
2016-05-09 14:15:00,16629.3,16666.3,16629.3,16660.15
2016-05-09 14:30:00,16661.3,16683.65,16656.3,16683.65
2016-05-09 14:45:00,16683.95,16698.7,16683.95,16690.65
2016-05-09 15:00:00,16689.5,16708.5,16678.7,16697.1
2016-05-09 15:15:00,16695.4,16695.4,16669.1,16679.5
2016-05-10 09:15:00,16670.6,16694.05,16645.05,16694.05
2016-05-10 09:30:00,16698.65,16698.65,16640.95,16641.5
2016-05-10 09:45:00,16654.3,16663.8,16630.4,16648.2
2016-05-10 10:00:00,16648.25,16663.15,16635.9,16658.0
2016-05-10 10:15:00,16655.1,16662.8,16653.25,16654.5
2016-05-10 10:30:00,16656.7,16656.7,16621.65,16625.75
2016-05-10 10:45:00,16628.95,16656.15,16627.95,16654.05
2016-05-10 11:00:00,16654.75,16654.75,16632.65,16633.55
2016-05-10 11:15:00,16639.6,16653.65,16635.45,16653.65
2016-05-10 11:30:00,16654.6,16661.05,16646.45,16661.05
